21.6,0.58,0,0,0,-73,-61,0,-60,-91,0,-80,0,0,-78,0,-49,0,-93,0,0,-95,0,-92,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,-90,-87,-93,-70,0,0,0,0,-91,0,0,0,0,0,-92,0,0,-74,0,0,0,0,0,0,-81,-91,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-90,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,-83,0,-88,0,0,0,0,-91,0,-80,0,0,0,-80,0,0,-67,-77,0,0,-88,0,-86,-56,0,0,0,0,-92,0,-56,-89,0,0,0,0,0,0,-71,0,0,0,0,0
21.4,0.58,0,0,0,-64,-56,-87,-61,0,0,-80,0,-89,-72,0,-43,0,-93,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0,-82,-90,0,0,0,-74,0,0,-84,0,0,0,0,0,-90,0,0,-70,0,0,-89,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,-85,0,-73,0,0,0,-73,0,0,-65,-78,0,0,-93,0,-87,-58,0,0,0,0,0,0,-57,0,-91,0,0,0,0,0,-67,0,0,0,0,0
21.4,0.58,0,0,0,-64,-59,0,-57,0,0,-80,0,-88,-82,0,-42,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0,-85,-89,0,-67,0,-75,0,0,-87,0,0,0,0,0,-89,0,0,-67,0,0,0,0,0,0,-75,-90,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-92,0,-89,0,0,0,0,0,-73,0,0,0,-73,0,0,-63,-77,0,0,-92,0,-81,-56,0,0,0,0,0,0,-55,0,0,-94,0,0,0,0,-60,0,0,-87,0,0
21.4,0.58,0,0,0,-71,-59,0,0,0,0,-78,0,-95,-80,0,-52,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,-89,0,0,-92,0,0,-70,0,-84,0,0,-87,0,0,0,0,0,-90,0,0,-70,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,-76,0,0,0,-76,0,0,-65,-75,0,0,-93,0,0,-54,0,0,0,0,0,0,-53,-90,0,-91,0,0,0,0,-62,0,0,-87,0,0
21.4,0.58,0,0,0,-72,-60,0,-56,0,0,-81,0,-89,-75,0,-39,0,0,0,0,-89,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,-90,-83,0,0,-69,0,0,0,0,-87,0,0,0,0,-90,-90,0,0,-71,0,0,-90,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,-90,0,-90,0,0,0,0,0,-89,0,0,0,0,0,-88,0,-73,0,0,0,-74,0,0,-65,-73,0,0,-92,0,-82,-55,0,0,0,0,-92,0,-55,0,0,-91,0,0,0,0,-63,0,0,-84,0,0
21.4,0.58,0,0,0,-63,-57,0,-55,0,0,-85,0,-92,-76,0,-44,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,-90,0,0,0,0,0,0,0,0,-82,0,-92,-85,0,0,-69,0,-78,0,0,-85,0,0,0,0,0,-90,0,0,-74,0,0,-91,0,0,0,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,-79,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,-86,-89,0,0,0,0,0,-89,0,-73,0,0,0,-73,0,0,-64,-73,0,0,-95,0,-82,-55,0,0,0,0,0,0,-56,0,-90,-92,0,0,0,0,-63,0,0,-88,-90,0
21.4,0.58,0,0,0,-64,-58,-90,-51,0,0,-84,0,-92,-74,0,-41,0,0,0,0,-86,0,-88,0,0,0,0,0,0,0,0,0,-89,-92,0,-92,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-75,0,0,0,0,-87,0,0,0,0,0,-91,0,0,-69,0,0,-90,0,0,0,-74,-89,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-89,0,0,0,0,0,-91,0,-74,0,0,0,-74,0,0,0,-72,0,0,0,0,-82,-56,0,0,0,0,-94,0,-55,0,-91,-90,0,0,0,0,-65,0,0,-88,-91,0
21.4,0.58,0,0,0,-63,-59,-89,-53,0,0,-84,0,-90,-77,0,-42,0,0,-92,0,-88,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,-68,0,-76,0,0,-87,0,0,0,0,0,-91,0,0,-71,0,0,0,0,0,0,-74,-91,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,-77,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,-87,0,0,0,-85,-91,-90,0,0,0,0,-83,0,-76,0,0,0,-72,0,0,0,-73,0,0,0,0,-81,-55,0,0,0,0,0,0,-55,0,0,-93,0,0,0,0,-66,0,0,-87,0,0
21.4,0.58,0,0,0,-70,-65,0,-54,0,0,-82,0,-89,-76,0,-41,0,0,0,0,-89,0,-89,0,0,0,0,0,0,0,0,0,-87,0,0,-92,0,0,0,0,0,0,0,0,-85,0,0,-88,0,0,-68,0,-80,0,0,-87,0,0,0,0,0,-92,0,0,-68,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-76,0,0,0,0,0,0,0,0,0,0,0,-91,0,-88,0,0,0,0,-85,-89,0,0,0,0,0,-88,0,-74,0,0,0,-74,0,0,-65,-74,0,0,0,0,-83,-56,0,0,0,0,0,0,-55,0,-92,-92,0,0,0,0,-63,0,0,-89,0,0
21.4,0.58,0,0,0,-65,-60,0,-56,0,0,-83,0,-90,-77,0,0,0,0,0,0,-89,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,-71,0,-80,0,0,-89,0,0,0,0,0,-92,0,0,-72,0,0,0,0,0,0,-75,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,-67,-74,0,0,0,0,-85,-61,0,0,0,0,0,0,-61,0,0,-92,0,0,0,0,-66,0,0,-90,0,0
21.4,0.58,0,0,0,-64,-56,0,-57,0,0,-83,0,-90,-78,0,-42,0,0,0,0,-86,0,-90,-93,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-87,-93,0,-68,0,-77,0,0,-89,0,0,0,0,0,-89,0,0,-73,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-74,0,0,0,0,0,0,0,0,0,0,0,-89,0,-89,-86,0,0,0,-82,0,0,0,0,0,0,-87,0,-77,0,0,0,-78,0,0,0,-74,0,0,-90,0,-81,-53,0,0,0,0,-90,0,-54,0,0,-87,0,0,0,0,-65,0,0,-85,0,0
21.21,0.58,0,0,0,-68,-65,0,-54,0,0,-84,0,-93,-79,0,-40,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,-84,0,-89,-94,-90,0,-74,0,-75,0,0,-89,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,-90,0,-76,0,0,0,0,0,0,-65,-73,0,0,-93,0,0,-54,0,0,0,0,0,0,-55,0,-92,0,0,0,0,0,-69,0,0,0,0,0
21.21,0.58,0,0,0,-66,-61,-95,-51,0,0,-87,0,-88,-75,0,-60,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,0,-89,0,0,-72,0,-78,0,0,0,0,0,0,0,0,-94,0,0,-77,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-77,0,0,-65,-72,0,0,0,0,-86,-55,0,0,0,0,0,0,-55,0,0,-93,0,0,0,0,-64,0,0,0,0,0
21.21,0.58,0,0,0,-66,-61,0,-58,0,0,0,0,-87,-74,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,-85,0,0,-94,0,0,-73,-92,-76,0,0,-90,0,0,0,0,0,-93,0,0,-75,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,-74,0,0,0,-75,0,0,-65,-73,0,0,0,0,-83,-56,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,-64,0,0,0,0,0
21.21,0.58,0,0,0,-68,-58,0,-52,0,0,-86,0,-92,-73,0,-44,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,-82,0,-93,0,0,0,-71,0,-78,0,0,-86,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,-73,-93,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,-88,0,-74,0,0,0,-74,0,0,-67,-75,0,0,0,0,-83,-55,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,-63,0,0,0,0,0
21.21,0.58,0,0,0,-69,-62,0,-53,0,0,-81,0,0,-75,0,-47,0,0,0,0,-92,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-91,-92,0,-72,0,-73,0,0,-90,0,0,0,0,0,-92,0,0,-72,-92,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,0,0,-85,0,-77,0,0,0,-78,0,0,-66,-72,0,0,0,0,-85,-55,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,-68,0,0,0,0,0
21.21,0.58,0,0,0,-66,-61,-89,-55,0,0,-87,0,0,-75,0,-40,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,-86,0,0,-87,-94,0,0,0,0,0,0,-91,0,0,0,0,0,-85,0,0,-69,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,-77,0,0,0,-76,0,0,-66,-73,0,0,-93,0,-84,-50,0,0,0,0,0,0,-50,0,0,-92,0,0,0,0,-66,0,0,-91,0,0
21.21,0.58,0,0,0,-66,-60,-89,-54,0,0,-81,0,0,-74,0,-43,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-89,-90,0,-67,0,-79,0,0,-90,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,-77,0,0,0,-78,0,0,0,-72,0,0,-93,0,-85,-51,0,0,0,0,0,0,-52,0,0,-93,0,0,0,0,-64,0,0,-90,0,0
21.21,0.58,0,0,0,-68,-61,-90,-55,0,0,-83,0,0,-74,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,-84,0,0,-89,-93,0,-70,0,-81,0,0,-95,0,0,0,0,0,-90,0,0,-72,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,-91,0,-76,0,0,0,-77,0,0,0,-72,0,0,-92,0,-86,-52,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,-65,0,0,-92,0,0
21.21,0.58,0,0,0,-66,-58,-91,-53,0,0,-87,0,-90,-77,0,-44,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,-83,0,0,-87,-91,0,-72,0,-85,0,0,0,0,0,0,0,0,-93,0,0,-68,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,-79,0,0,0,-75,0,0,-69,-75,0,0,0,0,-88,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,-63,0,0,0,0,0
21.21,0.58,0,0,0,-68,-60,-90,-52,0,0,-84,0,0,-79,0,-43,0,0,0,0,-92,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-89,0,0,-72,0,-83,0,0,-92,0,0,0,0,0,-95,0,0,-69,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,-82,0,0,-65,-75,0,0,0,0,0,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,-62,0,0,-90,0,0
20.99,0.58,0,0,0,-71,-69,0,-60,0,0,-79,0,0,-77,0,-51,0,0,0,0,-91,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,-90,0,0,-92,0,0,-71,0,-91,0,0,-94,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-88,0,0,-65,-73,0,0,0,0,-88,-51,0,0,0,0,0,0,-51,-90,-93,0,0,0,0,0,-64,0,0,-90,0,0
